batch_amount,liq_amount,rpm,impellerDiameter,solidDensity,Initial_Porosity,Granule_density,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Coarse
900,600,600,0.125,200,0.3,367.8459702,0.249250163,0.534390504,0.85017383,0.998499026,0.999999429,0.999999429,1,1
900,600,600,0.125,200,0.4,367.8459645,0.249253949,0.534379038,0.850200662,0.998499461,0.999999429,0.999999429,1,1
900,600,600,0.125,200,0.5,367.8338114,0.249510234,0.534773167,0.850920686,0.998530558,0.999999451,0.999999451,1,1
900,600,600,0.125,300,0.1,446.8593186,0.249213999,0.529118186,0.838373908,0.998070655,0.999999139,0.999999139,1,1
900,600,600,0.125,300,0.2,446.8593046,0.249254512,0.529142381,0.838437096,0.998072199,0.99999914,0.99999914,1,1
900,600,600,0.125,300,0.3,446.8671751,0.249004821,0.528720977,0.837935606,0.998043749,0.99999911,0.99999911,1,1
900,600,600,0.125,300,0.4,446.8671803,0.249044069,0.528743524,0.837996174,0.998045211,0.999999111,0.999999111,1,1
900,600,600,0.125,300,0.5,446.8609099,0.248100026,0.52695025,0.837913071,0.998047471,0.999999124,0.999999124,1,1
900,600,600,0.125,400,0.1,525.8820739,0.24663006,0.520665472,0.832310212,0.997748061,0.999998847,0.999998847,1,1
900,600,600,0.125,400,0.2,525.8820551,0.246662631,0.520658778,0.832362357,0.997749328,0.999998849,0.999998849,1,1
900,600,600,0.125,400,0.3,525.8820387,0.246692753,0.520652858,0.832410602,0.997750501,0.99999885,0.99999885,1,1
900,600,600,0.125,400,0.4,525.8820243,0.246720587,0.520647564,0.832455252,0.997751584,0.999998851,0.999998851,1,1
900,600,600,0.125,400,0.5,525.8852421,0.24657407,0.520373836,0.832181003,0.997734368,0.999998829,0.999998829,1,1
900,600,600,0.125,500,0.1,604.9031817,0.2450187,0.515386078,0.829809124,0.997554854,0.999998626,0.999998626,1,1
900,600,600,0.125,500,0.2,604.9031823,0.245015536,0.515332787,0.829847962,0.997555671,0.999998626,0.999998626,1,1
900,600,600,0.125,500,0.3,604.9031828,0.245009798,0.515272109,0.829889312,0.997556532,0.999998627,0.999998627,1,1
900,600,600,0.125,500,0.4,604.9031834,0.244998129,0.515194104,0.829936742,0.997557499,0.999998628,0.999998628,1,1
900,600,600,0.125,500,0.5,604.903184,0.244983047,0.515107022,0.829987025,0.997558516,0.999998629,0.999998629,1,1
900,600,600,0.125,600,0.1,683.9225457,0.245649321,0.51075418,0.826061783,0.99728058,0.999998361,0.999998361,1,1
900,600,600,0.125,600,0.2,683.9225461,0.24567194,0.510756251,0.826099223,0.997281943,0.999998362,0.999998362,1,1
900,600,600,0.125,600,0.3,683.9225465,0.24569456,0.510758485,0.826136537,0.997283307,0.999998363,0.999998363,1,1
900,600,600,0.125,600,0.4,683.922547,0.245717246,0.510760928,0.826173812,0.997284675,0.999998365,0.999998365,1,1
900,600,600,0.125,600,0.5,683.9225474,0.245740263,0.510763617,0.826211478,0.997286062,0.999998366,0.999998366,1,1
900,600,600,0.125,700,0.1,762.9419112,0.244354215,0.504908157,0.823294842,0.997025004,0.999998043,0.999998043,1,1
900,600,600,0.125,700,0.2,762.9419115,0.244372042,0.504904461,0.823326734,0.997026267,0.999998044,0.999998044,1,1
900,600,600,0.125,700,0.3,762.9419117,0.244389335,0.504900823,0.823357675,0.997027492,0.999998046,0.999998046,1,1
900,600,600,0.125,700,0.4,762.941912,0.244406398,0.504897264,0.823388178,0.997028701,0.999998047,0.999998047,1,1
900,600,600,0.125,700,0.5,762.9419123,0.244423603,0.504893768,0.823418883,0.997029922,0.999998048,0.999998048,1,1
900,700,100,0.125,200,0.1,367.2863242,0.000317755,0.000620473,0.002242231,0.094495351,0.094495351,0.807544661,0.807544661,1
900,700,100,0.125,200,0.2,367.2765122,0.000284371,0.000541259,0.001809004,0.101427567,0.101427567,0.816743741,0.816743741,1
900,700,100,0.125,200,0.3,367.2884691,0.000249504,0.000473334,0.001747912,0.109415517,0.109415517,0.825839959,0.825839959,1
900,700,100,0.125,200,0.4,367.2912045,0.000190055,0.000361182,0.001782845,0.124611523,0.124611523,0.842279442,0.842279442,1
900,700,100,0.125,200,0.5,367.2942588,0.000144606,0.000276515,0.001886106,0.141274094,0.141274094,0.857413523,0.857413523,1
900,700,100,0.125,300,0.1,446.3711846,0.000622004,0.001269818,0.003769544,0.064506267,0.064506267,0.745982045,0.745982045,1
900,700,100,0.125,300,0.2,446.3713694,0.000590274,0.001154396,0.003037317,0.064885941,0.064885941,0.752454966,0.752454966,1
900,700,100,0.125,300,0.3,446.3716483,0.000556563,0.001067075,0.002516053,0.066710566,0.066710566,0.759156134,0.759156134,1
900,700,100,0.125,300,0.4,446.3720851,0.000521921,0.00099302,0.002182941,0.070121661,0.070121661,0.765477822,0.765477822,1
900,700,100,0.125,300,0.5,446.3727419,0.000482937,0.000919991,0.001968932,0.0742518,0.0742518,0.771518209,0.771518209,1
900,700,100,0.125,400,0.1,525.4607281,0.001110343,0.002281647,0.005591496,0.054774591,0.054774591,0.680950678,0.680950678,1
900,700,100,0.125,400,0.2,525.4609738,0.001032174,0.002039424,0.004686627,0.053492413,0.053492413,0.687795197,0.687795197,1
900,700,100,0.125,400,0.3,525.4611834,0.00097275,0.00188557,0.004018071,0.052857288,0.052857288,0.694273161,0.694273161,1
900,700,100,0.125,400,0.4,525.4614127,0.000916738,0.001761186,0.00350179,0.052857242,0.052857242,0.70079171,0.70079171,1
900,700,100,0.125,400,0.5,525.4616679,0.000865725,0.001654615,0.003109108,0.05366558,0.05366558,0.707090451,0.707090451,1
900,700,100,0.125,500,0.1,604.5504065,0.001861005,0.003776858,0.007796751,0.049493347,0.049493347,0.635120559,0.635120559,1
900,700,100,0.125,500,0.2,604.5500932,0.001769345,0.003475035,0.006930775,0.048193593,0.048193593,0.639756714,0.639756714,1
900,700,100,0.125,500,0.3,604.5497727,0.001678303,0.003240816,0.006170176,0.047043668,0.047043668,0.644960419,0.644960419,1
900,700,100,0.125,500,0.4,604.549464,0.00159052,0.003047501,0.005538981,0.046198624,0.046198624,0.650421776,0.650421776,1
900,700,100,0.125,500,0.5,604.5491665,0.001506503,0.002877356,0.005009057,0.045709448,0.045709448,0.656084179,0.656084179,1
900,700,100,0.125,600,0.1,683.5632909,0.002729111,0.00552384,0.010240086,0.046546148,0.046546148,0.600597236,0.600597236,1
900,700,100,0.125,600,0.2,683.5635381,0.00262702,0.005182411,0.00944011,0.045422219,0.045422219,0.603882966,0.603882966,1
900,700,100,0.125,600,0.3,683.563788,0.002534565,0.004914559,0.008693786,0.044279784,0.044279784,0.607675286,0.607675286,1
900,700,100,0.125,600,0.4,683.5640433,0.002436798,0.004679126,0.008010081,0.043214477,0.043214477,0.611941469,0.611941469,1
900,700,100,0.125,600,0.5,683.5643118,0.002335906,0.004463035,0.007403706,0.042345775,0.042345775,0.616560994,0.616560994,1
900,700,100,0.125,700,0.1,762.6675223,0.003702431,0.007466954,0.012918725,0.045811783,0.045811783,0.573457464,0.573457464,1
900,700,100,0.125,700,0.2,762.6675789,0.003576663,0.007079053,0.012143665,0.044895474,0.044895474,0.575964557,0.575964557,1
900,700,100,0.125,700,0.3,762.6676392,0.003470383,0.006774824,0.011422669,0.043946596,0.043946596,0.578817188,0.578817188,1
